,title,topFeatures,price,categorie,brand
108,Ergon SMC Women's Sport Gel Saddle,"[['shell', 'nylon composite'], ['rails', 'crmo'], ['cover', 'microfibre'], ['padding', 'orthopaedic comfort foam with gel pads'], ['weight', '295g (s/m), 320g (m/l)'], ['rail material', 'steel'], ['mtb', 'yes']]",69.99,saddle,ergon
114,Ergon SM Pro Men's Saddle,"[['shell', 'nylon composite'], ['rails', 'tinox'], ['cover', 'microfibre'], ['padding', 'orthopaedic aircell foam with orthocell pads'], ['small/medium', '9-12cm sit bone width'], ['medium/large', '12-16cm sit bone width'], ['weight', '235g (s/m), 245g (m/l)'], ['rail material', 'titanium'], ['mtb', 'yes']]",98.99,saddle,ergon
125,Ergon SR Sport Womens Gel Saddle,"[['cover', 'microfibre'], ['padding', 'orthopaedic comfort foam with gel pads'], ['shell', 'nylon composite'], ['gender', 'women specific'], ['dimensions', 's/m'], ['weight', 's/m'], ['rail material', 'alloy'], ['road', 'yes'], ['mtb', 'yes']]",85.99,saddle,ergon
174,Ergon ST Gel Saddle,"[['shell material', 'nylon composite'], ['rail material', 'light fec steel'], ['cover', 'microfibre'], ['padding', 'orthopaedic comfort seat foam with gel pads'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",58.49,saddle,ergon
196,Ergon SMC Sport Gel Men Bike Saddle,"[['shell', 'nylon composite'], ['rails', 'crmo'], ['cover', 'microfibre'], ['padding', 'orthopaedic comfort foam with gel pads'], ['weight', '300g (s/m), 335g (m/l)'], ['rail material', 'steel'], ['mtb', 'yes']]",89.99,saddle,ergon
204,Ergon SM Sport Gel Women Bike Saddle,"[['rail material', 'chromoly (crmo)'], ['shell material', 'nylon composite'], ['cover', 'microfibre'], ['padding', 'orthopaedic comfort foam with gel pads'], ['rail material', 'steel'], ['mtb', 'yes']]",74.99,saddle,ergon
212,Ergon SM Women's Saddle,"[['cover', 'microfibre'], ['shell', 'nylon composite'], ['rails', 'crmo'], ['padding', 'orthopaedic comfort foam'], ['use', 'touring, all-mountain, enduro'], ['sizing', 's/m'], ['weight', 's/m'], ['rail material', 'alloy'], ['road', 'yes'], ['mtb', 'yes']]",55.49,saddle,ergon
217,Ergon SFC3 Gel Saddle,"[['shell material', 'nylon composite'], ['rail material', 'light fec steel'], ['cover', 'microfibre'], ['padding', 'orthopaedic comfort seat foam with gel pads'], ['dimensions', '(lxw)'], ['sizing', 's/m'], ['weight', 'small/medium'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",42.99,saddle,ergon
237,Ergon SMC Men's Saddle,"[['shell', 'nylon composite'], ['rails', 'cromo'], ['cover', 'microfibre'], ['padding', 'orthopaedic comfort foam'], ['dimensions', 's'], ['weight', '290g (s/m), 352g (m/l)'], ['rail material', 'steel'], ['mtb', 'yes']]",74.99,saddle,ergon
242,Ergon SC Core Prime Women's Saddle,"[['cover material', 'microfibre'], ['shell material', 'nylon composite'], ['rails material', 'light fec steel'], ['core material', 'basf infinergy (e-tpu / closed cell particle foam)'], ['padding', 'orthopaedic comfort foam'], ['use', 'city, touring'], ['gender', 'female'], ['dimensions', 'small/medium'], ['rail material', 'steel'], ['road', 'yes']]",116.99,saddle,ergon
263,Ergon SR Pro Women Bike Saddle,"[['cover', 'microfibre'], ['shell', 'nylon composite'], ['rails', 'tinox'], ['padding', 'orthopaedic aircell foam with orthocell® pads'], ['use', 'road race'], ['sizing', 's/m'], ['weight', 's/m'], ['rail material', 'alloy'], ['road', 'yes'], ['mtb', 'yes']]",95.0,saddle,ergon
270,Ergon SMC Women's Saddle,"[['shell', 'nylon composite'], ['rails', 'cromo'], ['cover', 'microfibre'], ['padding', 'orthopaedic comfort foam'], ['weight', '280g (s/m), 305g (m/l)'], ['rail material', 'steel'], ['mtb', 'yes']]",67.49,saddle,ergon
273,Ergon SR Road Pro Saddle Stealth,"[['material', 'rails'], ['rails', 'round'], ['use', 'road'], ['gender', 'men'], ['weight', '220g (s/m); 230g (m/l)'], ['rail material', 'steel'], ['road', 'yes']]",110.99,saddle,ergon
303,Ergon SFC3 Comp Gel Bike Saddle,"[['cover', 'microfibre'], ['shell', 'nylon composite'], ['rails', 'light fec steel'], ['padding', 'orthopaedic comfort foam with gel pads'], ['dimensions (lxw)', 's/m'], ['weight', 's/m'], ['rail material', 'alloy'], ['road', 'yes'], ['mtb', 'yes']]",44.99,saddle,ergon
304,Ergon SM Enduro Pro Titanium Men's Saddle,"[['shell', 'carbon composite'], ['rails', 'titanium'], ['cover', 'microfibre'], ['side flanks', 'yes'], ['edge protection', 'yes'], ['padding', 'orthopedic aircell foam'], ['dimensions', 'small/medium'], ['weight', '225g (s/m), 230g (m/l)'], ['rail material', 'titanium'], ['road', 'yes']]",174.99,saddle,ergon
323,Ergon ST Gel Women's Saddle,"[['gender', 'women'], ['use', 'touring'], ['rail material', 'alloy'], ['road', 'yes'], ['mtb', 'yes']]",58.49,saddle,ergon
421,Ergon SMD2 Comp Bike Saddle,"[['shell material', 'carbon composite'], ['rail material', 'crmo'], ['padding', '360-degree edge padding'], ['cover', 'anti-slip microfibre'], ['length', '256 mm'], ['width', '124 mm'], ['weight', '215g'], ['rail material', 'steel'], ['mtb', 'yes']]",58.99,saddle,ergon
5136,Ergon GP1 Handlebar Grips,"[['sizes', 'small (small/medium) and large (medium/large) gripshift'], ['sizes', 'small (small/medium) and large (medium/large) standard'], ['use', 'mountain bike, touring'], ['mtb', 'yes']]",32.49,grips,ergon
5138,Ergon GP3 Handlebar Grips,"[['sizes', 'small (small/medium) and large (medium/large) gripshift'], ['sizes', 'small (small/medium) and large (medium/large) standard'], ['use', 'mountain bike, touring'], ['mtb', 'yes']]",54.99,grips,ergon
5150,Ergon GP2 Handlebar Grips,"[['size', 'small, large'], ['material', 'composite with rubber inserts'], ['use', 'mountain bike (mtb), touring, commuting'], ['mtb', 'yes']]",34.99,grips,ergon
5161,Ergon GE1 Evo Factory Handlebar Grips,"[['material', 'gravitycontrol rubber'], ['clamps', 'cold forged aluminium, cnc machined, black anodised, carbon-friendly'], ['use', 'mountain bike (mtb), enduro, gravity, all-mountain (am)'], ['size', 'standard option'], ['weight', 'standard'], ['mtb', 'yes']]",42.99,grips,ergon
5165,Ergon GA2 Grips,"[['mtb', 'yes']]",27.99,grips,ergon
5168,Ergon GA3 Mountain Bike Handlebar Grips,"[['material', 'gravitycontrol rubber'], ['clamps', 'carbon friendly cnc aluminium, black anodised'], ['use', 'trail riding, cross-country (xc), mountain bike (mtb)'], ['diameter', '30mm'], ['grip length', 'multiple options available to select'], ['weight', '115g (pair)'], ['mtb', 'yes']]",31.99,grips,ergon
5170,Ergon GE1 Evo Handlebar Grips,"[['material', 'gravity control rubber compound'], ['suitability', 'enduro and gravity riding'], ['diameter', '32mm'], ['clamp', 'cold forged aluminium/ cnc machined'], ['length', '135mm each'], ['weight', '110g (set)'], ['mtb', 'yes']]",32.99,grips,ergon
5173,Ergon Ergon GP1 Grips,"[['material', 'grip'], ['use', 'mtb, touring, commuting'], ['weight', '195g (approx)'], ['mtb', 'yes']]",34.99,grips,ergon
5174,Ergon GP5 Comfort Grips,"[['material', 'fibreglass composite with rubber inserts'], ['use', 'touring, commuting'], ['weight', '395g (approx)'], ['mtb', 'yes']]",59.99,grips,ergon
5207,Ergon GA2 Fat Handlebar Grips,"[['material', 'gravitycontrol rubber'], ['clamps', 'carbon friendly cnc aluminium, black anodised'], ['use', 'cross-country (xc), freeride (fr), all-mountain (am)'], ['diameter', '33mm'], ['weight', '135g (pair)'], ['mtb', 'yes']]",27.99,grips,ergon
5209,Ergon GC1 Nexus/Rohloff Grips,[],30.99,grips,ergon
5240,Ergon Ergon GP3 Grips,"[['material', 'barend'], ['size', '3-finger'], ['mtb', 'yes']]",58.49,grips,ergon
5261,Ergon GP4 Handlebar Grips,"[['material', 'composite with rubber inserts (bar end)'], ['use', 'mountain bike (mtb), touring, commuting'], ['weight', '320g (per pair)'], ['mtb', 'yes']]",48.0,grips,ergon
499,Profile Design Fast Forward Aluminium Seat Post,"[['material', '6061-t6 aluminium'], ['use', 'road'], ['diameter', '22.2mm'], ['length', '265mm'], ['offset', '38mm, forward'], ['bolt', '2-bolt, non-reversible'], ['weight', '300g (approx)'], ['road', 'yes']]",71.99,seat_post,esi
508,Profile Design Fast Forward Carbon Seat Post,"[['weight', '210 grams'], ['road', 'yes'], ['mtb', 'yes']]",111.99,seat_post,esi
1205,Shimano A01S Resin Disc Brake Pads,"[['brake type', 'hydraulic disc brake'], ['commuter', 'yes'], ['touring', 'yes'], ['mtb', 'yes']]",14.99,disc_brake,esi
1209,Shimano K03S Resin Disc Brake Pads,"[['pad compound', 'resin'], ['use', 'road'], ['compatibility', ''], ['type', 'hydraulic disc brake pads'], ['part number', 'y8y898010'], ['includes', 'spring'], ['brake type', 'hydraulic disc brake'], ['road', 'yes']]",10.99,disc_brake,esi
1228,Shimano L03A Resin Disc Brake Pads (Alloy Backed),"[['backing material', 'alloy'], ['compound', 'resin'], ['use', 'road'], ['compatibility', 'br-r9170-f, br-r9170-r, br-r8070-f, br-r8070-r, br-r7070-f, br-r7070-r, br-4770-f, br-4770-r, br-rs805-f, br-rs805-r, br-rs505, br-rs405-f, br-rs405-r, br-rs305, br-u5000, br-rx810-f, br-rx810-r, br-rx400-f, br-rx400-r'], ['how many pads included', 'two pads'], ['part number', 'y8pu98040'], ['brake type', 'hydraulic disc brake'], ['commuter', 'yes'], ['road', 'yes']]",23.99,disc_brake,esi
1205,Shimano A01S Resin Disc Brake Pads,"[['brake type', 'hydraulic disc brake'], ['commuter', 'yes'], ['touring', 'yes'], ['mtb', 'yes']]",14.99,disc_brake_pads,esi
1209,Shimano K03S Resin Disc Brake Pads,"[['pad compound', 'resin'], ['use', 'road'], ['compatibility', ''], ['type', 'hydraulic disc brake pads'], ['part number', 'y8y898010'], ['includes', 'spring'], ['brake type', 'hydraulic disc brake'], ['road', 'yes']]",10.99,disc_brake_pads,esi
1228,Shimano L03A Resin Disc Brake Pads (Alloy Backed),"[['backing material', 'alloy'], ['compound', 'resin'], ['use', 'road'], ['compatibility', 'br-r9170-f, br-r9170-r, br-r8070-f, br-r8070-r, br-r7070-f, br-r7070-r, br-4770-f, br-4770-r, br-rs805-f, br-rs805-r, br-rs505, br-rs405-f, br-rs405-r, br-rs305, br-u5000, br-rx810-f, br-rx810-r, br-rx400-f, br-rx400-r'], ['how many pads included', 'two pads'], ['part number', 'y8pu98040'], ['brake type', 'hydraulic disc brake'], ['commuter', 'yes'], ['road', 'yes']]",23.99,disc_brake_pads,esi
5151,ODI Troy Lee Designs Lock-On Grips,"[['weight', '98g'], ['size', '130mm'], ['mtb', 'yes']]",29.99,grips,esi
6478,DMR V12 Magnesium Flat Pedals,"[['commuter', 'yes'], ['touring', 'yes'], ['mtb', 'yes']]",59.99,pedals,esi
6562,DMR Vault Magnesium V2 Pedals,"[['body material', 'magnesium'], ['axle material', 'cr-mo'], ['size', '105mmx105mm platform area; 17mm concave'], ['tuneable', 'stud or bolt pins can be fitted to fine-tune the grip.'], ['serviceable', 'high load du bush and cartridge bearing'], ['weight', '366g (pair)'], ['mtb', 'yes']]",97.5,pedals,esi
6565,Wellgo MG1 Magnesium body Pedals,"[['body', 'magnesium'], ['spindle', 'cnc machined crmo'], ['axle', '9/16""'], ['bearing', 'sealed/du bushing'], ['dimensions', '114.6x106.2x30.8mm'], ['pins', 'replaceable pins'], ['weight', '376 g per pair'], ['mtb', 'yes']]",52.99,pedals,esi
6575,DMR V12 Magnesium Flat Pedals,"[['commuter', 'yes'], ['touring', 'yes'], ['mtb', 'yes']]",59.99,pedals,esi
6743,DMR Vault Magnesium V2 Pedals,"[['body material', 'magnesium'], ['axle material', 'cr-mo'], ['size', '105mmx105mm platform area; 17mm concave'], ['tuneable', 'stud or bolt pins can be fitted to fine-tune the grip.'], ['serviceable', 'high load du bush and cartridge bearing'], ['weight', '366g (pair)'], ['mtb', 'yes']]",97.5,pedals,esi
6750,Wellgo MG1 Magnesium body Pedals,"[['body', 'magnesium'], ['spindle', 'cnc machined crmo'], ['axle', '9/16""'], ['bearing', 'sealed/du bushing'], ['dimensions', '114.6x106.2x30.8mm'], ['pins', 'replaceable pins'], ['weight', '376 g per pair'], ['mtb', 'yes']]",52.99,pedals,esi
4390,Ritchey Classic Evocurve Handlebar,"[['material', '6061 alloy'], ['bend style', 'double radius'], ['drop', '128mm'], ['reach', '83mm'], ['drop flare', '2 degrees'], ['flare out', '0 degrees'], ['sweep', '4.6 degrees'], ['top style', 'ovalised'], ['clamp diameter', '31.8mm'], ['weight', '315g (42cm version approx)'], ['road', 'yes']]",43.49,handlebar,evoc
4435,Ritchey WCS Evocurve Handlebar,"[['material', '7050 aluminium'], ['drop', '128mm'], ['reach', '83mm'], ['flare', '2 degrees'], ['backsweep', '4 degrees'], ['bar clamp diameter', '31.8mm'], ['weight', '253g (approx)'], ['road', 'yes']]",81.49,handlebar,evoc
4788,Ritchey Classic Evocurve Handlebar,"[['material', '6061 alloy'], ['bend style', 'double radius'], ['drop', '128mm'], ['reach', '83mm'], ['drop flare', '2 degrees'], ['flare out', '0 degrees'], ['sweep', '4.6 degrees'], ['top style', 'ovalised'], ['clamp diameter', '31.8mm'], ['weight', '315g (42cm version approx)'], ['road', 'yes']]",43.49,handlebar,evoc
4903,Ritchey WCS Evocurve Handlebar,"[['material', '7050 aluminium'], ['drop', '128mm'], ['reach', '83mm'], ['flare', '2 degrees'], ['backsweep', '4 degrees'], ['bar clamp diameter', '31.8mm'], ['weight', '253g (approx)'], ['road', 'yes']]",81.49,handlebar,evoc
70,Fabric Scoop Radius Sport Saddle,"[['cover material', 'microfibre'], ['shell material', 'plastic'], ['rail material', 'steel'], ['padding', 'foam'], ['use', 'road, mtb'], ['profile', 'radius'], ['dimensions', '142x282mm'], ['rail dimensions', '7mm'], ['weight', '350g (approx)'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",16.99,saddle,fabric
72,Fabric Scoop Radius Elite Saddle,"[['cover material', 'microfibre'], ['shell material', 'nylon'], ['rail material', 'crmo'], ['use', 'road, mtb'], ['profile', 'radius'], ['dimensions', '142x282mm'], ['rail dimensions', '7mm'], ['weight', '256g (approx)'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",24.99,saddle,fabric
93,Fabric Scoop Radius Elite Gel Saddle,"[['cover material', 'microfibre with 3 large gel inserts'], ['shell material', 'nylon'], ['rail material', 'crmo'], ['padding', 'foam'], ['use', 'road, mtb'], ['profile', 'radius'], ['dimensions', '155x260mm'], ['weight', '280g (approx)'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",26.99,saddle,fabric
100,Fabric Scoop Sport Radius Gel Saddle,"[['cover material', 'microfibre with gel inserts'], ['shell material', 'nylon'], ['rail material', 'steel'], ['use', 'road, mtb'], ['profile', 'radius'], ['dimensions', '155x260mm'], ['rail dimensions', '7mm'], ['weight', '374g (approx)'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",20.99,saddle,fabric
123,Fabric Magic Elite Team Saddle,"[['cover material', 'microfibre'], ['shell material', 'nylon'], ['rail material', 'crmo'], ['padding', 'foam'], ['use', 'mtb'], ['profile', 'radius'], ['dimensions', '142x255mm'], ['weight', '274g (approx)'], ['rail material', 'steel'], ['mtb', 'yes']]",27.99,saddle,fabric
132,Fabric Cell Elite Radius Saddle,"[['cover material', 'thermoplastic polyurethane'], ['base material', 'nylon'], ['rail material', 'crmo'], ['use', 'road, mtb'], ['profile', 'radius'], ['dimensions', '155x282mm'], ['rail dimensions', '7mm'], ['weight', '355g (approx)'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",59.99,saddle,fabric
182,Fabric Line-S Race Flat Saddle,"[['cover material', 'waterproof'], ['base material', 'nylon'], ['rail material', 'titanium'], ['padding', 'super-light foam'], ['rail size', '7mm'], ['size', 'narrow'], ['gender', 'female'], ['mid rail to saddle topper', '45mm'], ['profile', 'flat'], ['weight', 'narrow'], ['rail material', 'titanium'], ['road', 'yes']]",49.99,saddle,fabric
352,Fabric Line-S Elite Flat Saddle,"[['cover material', 'microfibre'], ['base material', 'flexible nylon'], ['rail material', 'crmo steel'], ['use', 'road'], ['rail size', '7mm'], ['profile', 'flat'], ['gender', 'unisex'], ['size', 'narrow'], ['mid rail to saddle topper', '45mm'], ['weight', 'narrow'], ['rail material', 'steel'], ['road', 'yes']]",44.99,saddle,fabric
383,Fabric Line Race Shallow Bike Saddle,"[['cover material', 'microfibre'], ['shell material', 'nylon'], ['rail material', 'titanium'], ['padding', 'foam'], ['use', 'road, mtb'], ['profile', 'shallow'], ['dimensions', '142x282mm'], ['rail dimensions', '7mm'], ['weight', '239g (approx)'], ['rail material', 'titanium'], ['road', 'yes'], ['mtb', 'yes']]",70.49,saddle,fabric
384,Fabric Scoop Radius Race Team Saddle,"[['cover material', 'microfibre'], ['shell material', 'nylon'], ['rail material', 'titanium'], ['padding', 'foam'], ['use', 'road, mtb'], ['profile', 'radius'], ['dimensions', '142x282mm'], ['rail dimensions', '7mm'], ['weight', '250g (approx)'], ['rail material', 'titanium'], ['road', 'yes'], ['mtb', 'yes']]",37.99,saddle,fabric
399,Fabric Scoop Shallow Elite Saddle,"[['cover material', 'microfibre'], ['shell material', 'nylon'], ['rail material', 'crmo'], ['padding', 'foam'], ['use', 'road, mtb'], ['profile', 'shallow'], ['dimensions', '142x282mm'], ['rail dimensions', '7mm'], ['weight', '266g (approx)'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",42.99,saddle,fabric
401,Fabric Scoop Shallow Ultimate Saddle,"[['cover material', 'microfibre'], ['shell material', 'carbon'], ['rail material', 'carbon'], ['padding', 'foam'], ['use', 'road, mtb'], ['profile', 'shallow'], ['dimensions', '142x282mm'], ['rail dimensions', '7x9mm'], ['weight', '182g (approx)'], ['rail material', 'carbon'], ['road', 'yes'], ['mtb', 'yes']]",124.99,saddle,fabric
410,Fabric Scoop Radius Ultimate Saddle,"[['cover material', 'microfibre'], ['shell material', 'carbon'], ['rail material', 'carbon'], ['padding', 'foam'], ['use', 'road, mtb'], ['profile', 'radius'], ['dimensions', '142x282mm'], ['rail dimensions', '7x10mm'], ['weight', '180g (approx)'], ['rail material', 'carbon'], ['road', 'yes'], ['mtb', 'yes']]",99.99,saddle,fabric
414,Fabric Scoop Sport Shallow Saddle,"[['cover material', 'microfibre'], ['shell material', 'polypropylene'], ['rail material', 'steel'], ['use', 'road, mtb'], ['profile', 'shallow'], ['dimensions', '142x282mm'], ['rail dimensions', '7mm'], ['weight', '374g (approx)'], ['rail material', 'steel'], ['road', 'yes'], ['mtb', 'yes']]",17.99,saddle,fabric
