,ID  объявления,Адрес квартиры,Широта,Долгота,Расстояние до a1,Расстояние до a2,Расстояние до a3,Расстояние до a4,Расстояние до a5,Расстояние до a6,Расстояние до a7,Расстояние до a8,Расстояние до a9,Расстояние до a10
969,246675313,"Санкт-Петербург, Каменноостровский проспект, 64К2",59.9537055,30.3231005,0.7855537343151553,3.955884333496258,7.494556200510915,4.72713766895501,15.38357795540272,10.483565398052004,8.414851581164369,15.271274204504651,7.088340397685687,2.8670622271268464
970,234194462,"Санкт-Петербург, набережная Воскресенская, 4",59.95066695,30.373685606862743,3.6092703335360814,6.159627343281808,7.250866117441053,2.0806453820338255,14.829049604399742,9.596892733131902,11.77782100832712,13.485237846968758,9.499998243237975,2.4791611958413573
971,253952196,"Санкт-Петербург, улица Большая Зеленина, 8к2",,,,,,,,,,,,
972,237866785,"Санкт-Петербург, проспект Динамо, 6",59.970864,30.28090606966134,2.2925483698473643,1.4549020385137288,9.963514204992991,7.170381895116333,17.778008113253694,10.577400642841626,9.60671210248252,18.224230017956074,4.078031978193091,5.819590505874711
973,243383410,"Санкт-Петербург, Каменноостровский проспект, 64К2",59.9537055,30.3231005,0.7855537343151553,3.955884333496258,7.494556200510915,4.72713766895501,15.38357795540272,10.483565398052004,11.159643107761333,15.271274204504651,7.088340397685687,2.8670622271268464
974,247836419,"Санкт-Петербург, Каменноостровский проспект, 64К1",59.9537055,30.3231005,0.7855537343151553,3.955884333496258,7.494556200510915,4.72713766895501,15.38357795540272,10.483565398052004,11.159643107761333,15.271274204504651,7.088340397685687,2.8670622271268464
975,253650042,"Санкт-Петербург, 2-я Комсомольская улица, 49К1",,,,,,,,,,,,
976,254170179,"Санкт-Петербург, Краснопутиловская улица, 75",59.855743950000004,30.295963473010538,11.243226581750909,14.27206366641553,4.435114773605873,13.071468951508155,5.9111438582921965,21.009414481381526,22.14184421223509,10.660993004166546,16.27624967574372,9.001447447025258
977,255171392,"Санкт-Петербург, проспект Народного ополчения, 113",59.8383128,30.26837351728799,13.363144410771406,16.229290145468543,6.917509906461608,15.521089125460943,6.108841169500094,23.375186152097083,24.240632025668244,12.130770686586521,17.93999467179947,11.378698527447234
978,253397914,"Санкт-Петербург, Кубинская улица, 64",59.8546606,30.29386105,11.372432152263492,14.388264989024364,4.6026696589086935,13.23371863125301,5.908700097678124,21.163121164296463,22.271827957484454,10.763013449718606,16.36908865132435,9.155004560045002
979,254976934,"Санкт-Петербург, Дачный проспект, 9К5",59.84771,30.2439389,12.664032431706069,15.330354354503141,7.143929495495608,15.392689212578766,7.785635844868276,22.972263847315546,23.438073595451225,13.496056772613167,16.793213568895737,11.096837780907446
980,254235847,"Санкт-Петербург, Краснопутиловская улица, 127",59.846616749999995,30.31160183059945,12.232437695126963,15.347127969692922,4.886365133245227,13.607977084941584,4.571470303271069,21.698681197752023,23.105051669971363,9.701148906099176,17.470641633151335,9.734487240267693
981,247646676,"Санкт-Петербург, бульвар Новаторов, 45",59.8465938,30.266305350414598,12.477990677684444,15.315963292909133,6.2953136567215005,14.79019584871705,6.614210286309406,22.566295285562862,23.343722237698653,12.238879847602112,17.010244478005216,10.591062684412508
982,221619224,"Санкт-Петербург, 1-й Муринский проспект, 2",59.98826,30.33061505124797,3.7285244536209805,2.578981982709256,11.276029836445444,5.374201260972771,19.137462647552397,7.219361636989678,7.308669554049034,18.312045792483683,5.582613977500277,6.381152029269585
983,228502907,"Санкт-Петербург, улица Костюшко, 98",59.84173115,30.31186395,12.776832469020409,15.890385029420191,5.389959186410056,14.10480629492997,4.1928654793313935,22.21610790501011,23.648399335930385,9.68103535154767,18.001472079925826,10.26295309538245
984,254993174,"Санкт-Петербург, проспект Маршака, 4",60.0354782,30.446324521153848,11.63532321944517,10.67295876134109,17.467290764191183,8.802792952528307,24.6560738818642,1.2617468363510205,6.918682624482556,21.528782885396936,12.615988598007178,12.736786196592478
985,255172912,"Санкт-Петербург, Октябрьская набережная, 76К1",59.8646096,30.4901893,14.356594673832335,17.533996420984234,8.553727140970508,11.494193990419609,8.571105938380432,19.11908373506165,22.953833636227923,2.4070570187727807,20.72115813532271,10.842544299660656
986,254791254,"Санкт-Петербург, проспект Энтузиастов, 22К1",59.9476469,30.4752201,9.277598689664984,11.344476661801279,9.943938930193665,4.011919076604164,15.659430785549347,9.925856731733882,14.41269404553194,11.648819085591471,14.677391529445062,7.213407607545833
987,252398075,"Санкт-Петербург, улица Шевченко, 17",59.93492005,30.2458877355701,4.315041591071179,5.867553482640284,7.646773978200311,9.397107098270526,14.78489377568646,14.78307827434663,14.014603641489249,16.820251724037576,7.103885876830753,5.836656106554888
988,254026872,"Санкт-Петербург, Комендантский проспект, 30К2",60.0114534,30.255334,6.852801474226799,3.512044070402766,14.700053583027623,10.293109124604937,22.519057315609206,9.719611986496126,6.2119320602567765,22.70834725817143,1.9340125225341867,10.330254900937396
989,221500097,"Санкт-Петербург, Пушкин, Ленинградская улица, 2бк1",,,,,,,,,,,,
990,254559695,"Санкт-Петербург, улица Шевченко, 17",59.93492005,30.2458877355701,4.315041591071179,5.867553482640284,7.646773978200311,9.397107098270526,14.78489377568646,14.78307827434663,14.014603641489249,16.820251724037576,7.103885876830753,5.836656106554888
991,253220561,"Санкт-Петербург, 26-я Васильевского острова линия, 9",,,,,,,,,,,,
992,248831468,"Санкт-Петербург, Тихорецкий проспект, 26",60.01781385,30.36652477212148,7.530971696043596,5.912105771644019,14.59582478310754,6.936908393952847,22.308399552646144,3.635561514381563,4.559855568319995,20.54291133995308,7.7783063032429345,9.624159769190188
993,254698179,"Санкт-Петербург, Пушкин, Школьная улица, 23",59.72836295,30.4050658309678,25.958340867685905,29.23185722122247,18.030662166518734,25.690382512666623,10.142019341075663,33.9565140361147,36.519588319794906,13.54888400819105,31.59121246731665,22.876141874895282
994,254763335,"Санкт-Петербург, 18-я Васильевского острова линия, 13",,,,,,,,,,,,
995,247015034,"Санкт-Петербург, Галерный проезд, 5",59.93905325,30.22499028928444,5.135546600825695,6.011289193850374,8.820853544999235,10.413611482243715,15.759878681105844,15.273030565957834,14.015263785016069,18.031880143033995,6.618479896916549,7.040662641696504
996,255168113,"Санкт-Петербург, улица Рубинштейна, 6",59.9319058,30.34594358266279,3.3857399775494703,6.6948251971936505,4.972488316176639,4.554994073716431,12.803173177256538,12.081434812994411,13.623416849817117,12.564898924279936,9.7384414057017,0.23230490394297257
997,254752300,"Санкт-Петербург, Московский проспект, 79",59.90152285,30.317297099999998,6.1282258950011945,9.332281239064043,2.190564890627937,8.132154007163543,9.793609841719805,15.819018941683998,16.980367373852612,11.400180589732503,11.778148847756846,3.8421987399383664
