artist,song,chordAbs,chordRel,link,keyTonic,keyScale
Zedd,Stache,"['Gm', 'Bb', 'Eb', 'F', 'Gm', 'Bb', 'Eb', 'F', 'F#o', 'Gm', 'Gm', 'Gm', 'Gm', 'Bb', 'Bb', 'Bb', 'Bb', 'Eb', 'Eb', 'Eb', 'Eb', 'F', 'F', 'F', 'F', 'Gm', 'Gm', 'Gm', 'Gm', 'Bb', 'Bb', 'Bb', 'Bb', 'Eb', 'Eb', 'Eb', 'Eb', 'F', 'F#o']","['i', 'III', 'VI', 'VII', 'i', 'III', 'VI', 'VII', 'viio', 'i', 'i', 'i', 'i', 'III', 'III', 'III', 'III', 'VI', 'VI', 'VI', 'VI', 'VII', 'VII', 'VII', 'VII', 'i', 'i', 'i', 'i', 'III', 'III', 'III', 'III', 'VI', 'VI', 'VI', 'VI', 'VII', 'viio']",/theorytab/view/zedd/stache,G,minor
Zedd,Stars Come Out,"['Csus4', 'Fm7', 'Ab6', 'Csus4', 'Ab', 'Csus4', 'Fm7', 'Ab6', 'Csus4', 'Fm', 'Ab']","['Isus4', 'iv7', 'iv65', 'Isus4', 'bVI', 'Isus4', 'iv7', 'iv65', 'Isus4', 'iv', 'bVI']",/theorytab/view/zedd/stars-come-out,C,major
Zedd,Stay the Night,"['Db', 'Eb', 'Fm', 'Ab', 'Db', 'Eb', 'Fm', 'Ab', 'Fm', 'Eb', 'Ab', 'Bbm', 'Cm', 'Db', 'Fm', 'Eb', 'Ab', 'Bbm', 'Db', 'Db(add9)', 'Absus4/Eb', 'Fm7', 'Ab/C', 'Db(add9)', 'Absus4/Eb', 'Fm7', 'Ab/C', 'Db(add9)', 'Absus4/Eb', 'Fm7', 'Ab/C', 'Db(add9)', 'Absus4/Eb', 'Bbm7', 'Fm', 'Eb', 'Ab', 'Bbm', 'Cm', 'Db', 'Fm', 'Eb', 'Ab', 'Bbm', 'Db']","['IV', 'V', 'vi', 'I', 'IV', 'V', 'vi', 'I', 'vi', 'V', 'I', 'ii', 'iii', 'IV', 'vi', 'V', 'I', 'ii', 'IV', 'IV(add9)', 'I64sus4', 'vi7', 'I6', 'IV(add9)', 'I64sus4', 'vi7', 'I6', 'IV(add9)', 'I64sus4', 'vi7', 'I6', 'IV(add9)', 'I64sus4', 'ii7', 'vi', 'V', 'I', 'ii', 'iii', 'IV', 'vi', 'V', 'I', 'ii', 'IV']",/theorytab/view/zedd/stay-the-night,Ab,major
Zedd,The Middle,"['G', 'G', 'D', 'D', 'C', 'C', 'C', 'C', 'G', 'G', 'D', 'D', 'C', 'C', 'C', 'C', 'G', 'G', 'D', 'D', 'C', 'C', 'C', 'C', 'G', 'G', 'D', 'D', 'C', 'C']","['I', 'I', 'V', 'V', 'IV', 'IV', 'IV', 'IV', 'I', 'I', 'V', 'V', 'IV', 'IV', 'IV', 'IV', 'I', 'I', 'V', 'V', 'IV', 'IV', 'IV', 'IV', 'I', 'I', 'V', 'V', 'IV', 'IV']",/theorytab/view/zedd/the-middle,G,major
Zedd,True Colors,"['Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'C', 'C', 'C', 'C', 'Gm', 'Gm', 'Gm', 'Gm', 'Dm', 'Dm', 'Dm', 'Dm']","['i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'VII', 'VII', 'VII', 'VII', 'iv', 'iv', 'iv', 'iv', 'i', 'i', 'i', 'i']",/theorytab/view/zedd/true-colors,D,minor
Zedd,True Colors - Grey Remix,"['D', 'Em7', 'F6', 'Gm7', 'D/F#', 'Bb', 'D/F#', 'Dm/F', 'Bb', 'D', 'Em7', 'F6', 'Gm7', 'D/F#', 'Bb', 'D/F#', 'Dm/F', 'E7', 'Ebmaj7']","['I', 'ii7', 'i65', 'iv7', 'I6', 'VI', 'I6', 'i6', 'VI', 'I', 'ii7', 'i65', 'iv7', 'I6', 'VI', 'I6', 'i6', 'V7', 'bII7']",/theorytab/view/zedd/true-colors---grey-remix,D,minor
Zeds Dead,Hadouken,"['F#m', 'F#m', 'F#m', 'F#m', 'F#m', 'E', 'E', 'E', 'E', 'E', 'A', 'A', 'A', 'A', 'A', 'D', 'D', 'D', 'D', 'F#m', 'F#m', 'F#m', 'F#m', 'F#m', 'E', 'E', 'E', 'E', 'E', 'A', 'A', 'A', 'A', 'A', 'D', 'D', 'D', 'D']","['i', 'i', 'i', 'i', 'i', 'VII', 'VII', 'VII', 'VII', 'VII', 'III', 'III', 'III', 'III', 'III', 'VI', 'VI', 'VI', 'VI', 'i', 'i', 'i', 'i', 'i', 'VII', 'VII', 'VII', 'VII', 'VII', 'III', 'III', 'III', 'III', 'III', 'VI', 'VI', 'VI', 'VI']",/theorytab/view/zeds-dead/hadouken,F#,minor
Zella Day,Sweet Ophelia,"['C', 'Em', 'D', 'Am', 'C', 'Em', 'D', 'Am', 'E', 'E', 'Am', 'Am', 'E', 'E', 'E(add9)', 'Am', 'Am(add9)', 'Am']","['VI', 'i', 'VII', 'iv', 'VI', 'i', 'VII', 'iv', 'I', 'I', 'iv', 'iv', 'I', 'I', 'I(add9)', 'iv', 'iv(add9)', 'iv']",/theorytab/view/zella-day/sweet-ophelia,E,minor
Zendaya,Replay,"['D', 'D(no3no5)', 'D(no3no5)', 'F#m', 'F#m', 'F#m', 'E', 'E', 'E', 'D', 'D(no3no5)', 'D(no3no5)', 'F#m', 'F#m', 'F#m', 'F#m', 'E/G#', 'E(add9)', 'E', 'D', 'D(no3no5)', 'D(no3no5)', 'F#m', 'F#m', 'F#m', 'E', 'E', 'E', 'D', 'D(no3no5)', 'D(no3no5)', 'F#m', 'F#m', 'F#m', 'F#m', 'A', 'A', 'D', 'D(no3no5)', 'D(no3no5)', 'D(no3no5)', 'A', 'A(no3no5)', 'A(no3no5)', 'D', 'D(no3no5)', 'D(no3no5)', 'D(no3no5)', 'A', 'E']","['IV', 'IV(no3no5)', 'IV(no3no5)', 'vi', 'vi', 'vi', 'V', 'V', 'V', 'IV', 'IV(no3no5)', 'IV(no3no5)', 'vi', 'vi', 'vi', 'vi', 'V6', 'V(add9)', 'V', 'IV', 'IV(no3no5)', 'IV(no3no5)', 'vi', 'vi', 'vi', 'V', 'V', 'V', 'IV', 'IV(no3no5)', 'IV(no3no5)', 'vi', 'vi', 'vi', 'vi', 'I', 'I', 'IV', 'IV(no3no5)', 'IV(no3no5)', 'IV(no3no5)', 'I', 'I(no3no5)', 'I(no3no5)', 'IV', 'IV(no3no5)', 'IV(no3no5)', 'IV(no3no5)', 'I', 'V']",/theorytab/view/zendaya/replay,A,major
Zero 7,Destiny,"['Eb6', 'Dm7', 'Dbmaj7', 'C', 'Eb6', 'Dm7', 'Dbmaj7', 'C', 'Eb6', 'Dm7', 'Dbmaj7', 'C', 'Eb6', 'Dm7', 'Dbmaj7']","['i65', '#ii7', 'II7', 'I', 'i65', '#ii7', 'II7', 'I', 'i65', '#ii7', 'II7', 'I', 'i65', '#ii7', 'II7']",/theorytab/view/zero-7/destiny,C,phrygian
Zero 7,Home,"['Dm7', 'G/D', 'Fmaj7', 'Em7', 'Dm7', 'Dm7', 'Dm7', 'F6', 'G', 'Dm7', 'Dm7', 'F6', 'G', 'D', 'Ab', 'C(add9)/G', 'F', 'D']","['i7', 'IV64', 'III7', 'ii7', 'i7', 'i7', 'i7', 'i65', 'IV', 'i7', 'i7', 'i65', 'IV', 'I', 'bV', 'VII64(add9)', 'III', 'I']",/theorytab/view/zero-7/home,D,dorian
Zero 7,In the Waiting Line,"['Bb', 'Fm7', 'Bb', 'D', 'G7', 'C', 'Fm7', 'Bb', 'C', 'C', 'Fm7', 'Bb', 'C', 'C', 'Fm7', 'Bb', 'C', 'C', 'Fm7', 'Bb', 'C']","['VII', 'iv7', 'VII', 'V', 'V7', 'I', 'iv7', 'VII', 'I', 'I', 'iv7', 'VII', 'I', 'I', 'iv7', 'VII', 'I', 'I', 'iv7', 'VII', 'I']",/theorytab/view/zero-7/in-the-waiting-line,C,minor
Zero 7,Somersault,"['Amaj7', 'Gmaj7', 'F', 'D', 'C', 'A']","['I7', 'VII7', 'VI', 'IV', 'III', 'I']",/theorytab/view/zero-7/somersault,A,minor
Zero 7,The Space Between,"['C#m7', 'D#m/C#', 'C#m7', 'D#m/C#', 'C#m7', 'D#m/C#', 'Emaj7', 'F#sus2', 'A', 'C#', 'C#m', 'F#6', 'C#m', 'F#6', 'C#m', 'Esus2', 'D#m7']","['i7', 'ii42', 'i7', 'ii42', 'i7', 'ii42', 'III7', 'IVsus2', 'bVI', 'I', 'i', 'ii65', 'i', 'ii65', 'i', 'IIIsus2', 'ii7']",/theorytab/view/zero-7/the-space-between,C#,dorian
Zero 7,When It Falls,"['Em', 'Dsus2', 'Esus4', 'G(add9)', 'Asus2', 'G', 'E', 'Em', 'Dsus2', 'Esus4', 'G(add9)', 'Asus2', 'G', 'D']","['i', 'VIIsus2', 'isus4', 'III(add9)', 'IVsus2', 'III', 'I', 'i', 'VIIsus2', 'isus4', 'III(add9)', 'IVsus2', 'III', 'VII']",/theorytab/view/zero-7/when-it-falls,E,dorian
Ziggy Marley,Dragonfly,"['C', 'F', 'Bb', 'F', 'C', 'F', 'Ab', 'Bb', 'F', 'C', 'Bb', 'F', 'Bb', 'F']","['V', 'I', 'IV', 'I', 'V', 'I', 'bIII', 'IV', 'I', 'V', 'IV', 'I', 'IV', 'I']",/theorytab/view/ziggy-marley/dragonfly,F,major
Ziggy Marley,Love is My Religion,"['E', 'D', 'A', 'E', 'D', 'A', 'E', 'D', 'A', 'E', 'D', 'A']","['I', 'VII', 'IV', 'I', 'VII', 'IV', 'I', 'VII', 'IV', 'I', 'VII', 'IV']",/theorytab/view/ziggy-marley/love-is-my-religion,E,mixolydian
Ziggy Marley,True to Myself,"['Db', 'Ab', 'Ebm7', 'Db', 'Ab', 'Ebm7']","['I', 'V', 'ii7', 'I', 'V', 'ii7']",/theorytab/view/ziggy-marley/true-to-myself,Db,major
Zoe,Deja te Conecto,"['F#', 'C#m', 'F#', 'C#m']","['V', 'ii', 'V', 'ii']",/theorytab/view/zoe/deja-te-conecto,B,major
Zoe,No me Destruyas,"['D', 'Bm', 'D', 'Bm', 'D', 'Bm', 'F#m', 'A']","['I', 'vi', 'I', 'vi', 'I', 'vi', 'iii', 'V']",/theorytab/view/zoe/no-me-destruyas,D,major
Zomboy,Game Time,"['Dbmaj7', 'Fm7', 'Eb', 'Bbm9', 'Cm']","['I7', 'iii7', 'II', 'vi9', 'vii']",/theorytab/view/zomboy/game-time,Db,major
alt-J,Every Other Freckle,"['D/A', 'C/G', 'Em', 'D', 'A', 'Em', 'D', 'A', 'Em', 'D', 'A', 'Em', 'D', 'A']","['VII64', 'VI64', 'i', 'VII', 'IV', 'i', 'VII', 'IV', 'i', 'VII', 'IV', 'i', 'VII', 'IV']",/theorytab/view/alt-j/every-other-freckle,A,minor
beabadoobee,Coffee,"['A', 'Amaj7', 'Dmaj7', 'D7']","['I', 'I7', 'IV7', 'IVb7']",/theorytab/view/beabadoobee/coffee,A,major
bignic,Domina - Boom,"['Dm', 'Bb', 'Gm', 'Dm/C', 'Gm/D', 'Dm', 'Eb', 'Dm', 'Eb', 'Dm', 'Eb', 'Dm', 'Eb']","['i', 'VI', 'iv', 'i42', 'iv64', 'i', 'II', 'i', 'II', 'i', 'II', 'i', 'II']",/theorytab/view/bignic/domina---mire,D,phrygian
bill wurtz,La De Da De Da De Da De Day Oh,"['G', 'Am7', 'C6', 'D(add11)', 'G', 'Am7', 'C', 'D', 'G', 'C', 'D', 'B7/D#', 'Em7', 'A7', 'D7sus4', 'Gsus2', 'Gsus2', 'C', 'Dsus4', 'Csus2sus#4', 'Gsus2', 'C', 'Dsus4', 'Csus2', 'Gsus2', 'C', 'Dsus4', 'C(add9)', 'Gsus2', 'Csus2', 'Dsus4', 'C(add9)', 'Gsus2', 'Gsus4', 'Gmaj7(no3)/D', 'Csus4', 'Gsus4', 'F/G', 'Ebmaj7', 'Bb/D', 'Am7/E', 'Asus4', 'A', 'Bm', 'Csus2', 'Asus4', 'A', 'Bm', 'Csus2', 'D7sus4']","['I', 'ii7', 'ii65', 'V(add11)', 'I', 'ii7', 'IV', 'V', 'I', 'IV', 'V', 'V65', 'vi7', 'V7', 'V7sus4', 'Isus2', 'Isus2', 'IV', 'Vsus4', 'IVsus2sus4', 'Isus2', 'IV', 'Vsus4', 'IVsus2', 'Isus2', 'IV', 'Vsus4', 'IV(add9)', 'Isus2', 'IVsus2', 'Vsus4', 'IV(add9)', 'Isus2', 'Isus4', 'I43(no3)', 'IVsus4', 'Isus4', 'I11', 'bVI7', 'bIII6', 'ii43', 'iisus4', 'II', 'iii', 'IVsus2', 'iisus4', 'II', 'iii', 'IVsus2', 'V7sus4']",/theorytab/view/bill-wurtz/la-de-da-de-da-de-da-de-day-oh,G,major
bill wurtz,New Canaan,"['Eb', 'Ebsus2', 'Ab', 'Absus2', 'Eb', 'Ebsus2', 'Bb', 'Ab', 'Absus2', 'Gm7', 'Cm7', 'Fm7', 'Bb7sus4', 'Eb', 'Ebsus2sus4', 'Eb', 'Ebsus2sus4', 'Ab', 'Absus4', 'Ab', 'Absus2', 'Ab', 'Cm7', 'Ab/Bb', 'Ab/C', 'Bb/D', 'Eb', 'Eb/G', 'Ab', 'Bb7sus4', 'Eb', 'Ebsus2sus4', 'Eb', 'Fm7/C']","['I', 'Isus2', 'IV', 'IVsus2', 'I', 'Isus2', 'V', 'IV', 'IVsus2', 'iii7', 'vi7', 'ii7', 'V7sus4', 'I', 'Isus2sus4', 'I', 'Isus2sus4', 'IV', 'IVsus4', 'IV', 'IVsus2', 'IV', 'vi7', 'V11', 'IV6', 'V6', 'I', 'I6', 'IV', 'V7sus4', 'I', 'Isus2sus4', 'I', 'ii43']",/theorytab/view/bill-wurtz/new-canaan,Eb,major
bill wurtz,how to play a C major scale,"['F(add9)/A', 'Cmaj7(no3)/G']","['IV6(add9)', 'I43(no3)']",/theorytab/view/bill-wurtz/how-to-play-a-c-major-scale,C,major
bill wurtz,might quit,"['E', 'Emaj7/G#', 'A(add9)', 'C#m7', 'B7', 'E', 'Emaj7/G#', 'A(add9)', 'B7sus4', 'E', 'Dm(addb9)/F', 'D#m(addb9)/F#', 'Em(addb9)/G', 'C#m', 'G#m7', 'A', 'E', 'C#m7', 'F#(add9)', 'F#sus4', 'C#7sus2', 'F#7sus2sus4(add13)', 'F#(add9)', 'D#m7', 'F#7sus2sus4(add13)', 'F#m11', 'F#m11', 'F#6', 'D#m7/A#', 'B7sus4', 'G(add9)/B']","['I', 'I65', 'IV(add9)', 'vi7', 'V7', 'I', 'I65', 'IV(add9)', 'V7sus4', 'I', 'bvii6(add9)', 'vii6(add9)', 'i6(add9)', 'vi', 'iii7', 'IV', 'I', 'vi7', 'V(add9)', 'Vsus4', 'vi7sus2', 'V7sus2sus4(add13)', 'V(add9)', 'iii7', 'V7sus2sus4(add13)', 'ii11', 'ii11', 'iii65', 'iii43', 'V7sus4', 'bIII6(add9)']",/theorytab/view/bill-wurtz/might-quit,E,major
bill wurtz,outside,"['E/B', 'E/B', 'B', 'Bsus2sus4', 'Bsus2sus4', 'B', 'E/B', 'E/B', 'B', 'Bsus2sus4', 'B', 'A/B']","['I64', 'I64', 'V', 'Vsus2sus4', 'Vsus2sus4', 'V', 'I64', 'I64', 'V', 'Vsus2sus4', 'V', 'V11']",/theorytab/view/bill-wurtz/outside,E,major
bill wurtz,yes,['C#7sus2sus4(add13)'],['V7sus2sus4(add13)'],/theorytab/view/bill-wurtz/yes,F#,major
black midi,Ascending Forth,"['Am7', 'D', 'Bm7', 'E7', 'Am7', 'D', 'Bm7', 'E7']","['ii7', 'V', 'iii7', 'V7', 'ii7', 'V', 'iii7', 'V7']",/theorytab/view/black-midi/ascending-forth,G,major
black midi,Dethroned,"['Bm', 'C#m', 'Bm', 'C#m', 'Bm', 'C#m', 'Bm', 'C#m']","['ii', 'iii', 'ii', 'iii', 'ii', 'iii', 'ii', 'iii']",/theorytab/view/black-midi/dethroned,A,major
black midi,Western,"['E', 'B7', 'E', 'B7', 'E', 'B7', 'E', 'E', 'E', 'B7', 'E', 'B7', 'E', 'B7', 'E', 'E']","['V', 'V7', 'V', 'V7', 'V', 'V7', 'V', 'V', 'V', 'V7', 'V', 'V7', 'V', 'V7', 'V', 'V']",/theorytab/view/black-midi/western,A,major
blink-182,Cynical,"['C/E', 'Dm', 'Am', 'Bb', 'C/E', 'Dm', 'Bb', 'C/E', 'Dm', 'Am', 'Bb', 'C/E', 'Dm', 'Bb', 'Dm']","['I6', 'ii', 'vi', 'VII', 'I6', 'ii', 'VII', 'I6', 'ii', 'vi', 'VII', 'I6', 'ii', 'VII', 'ii']",/theorytab/view/blink-182/cynical,C,mixolydian
blink-182,Dumpweed,"['E', 'B', 'A', 'B', 'E', 'B', 'A', 'B']","['I', 'V', 'IV', 'V', 'I', 'V', 'IV', 'V']",/theorytab/view/blink-182/dumpweed,E,major
blink-182,Good Old Days,"['Db', 'Ab', 'Bbm', 'Gb']","['I', 'V', 'vi', 'IV']",/theorytab/view/blink-182/good-old-days,Db,major
blink-182,The Rock Show,"['A', 'A', 'A', 'F#m', 'F#m', 'D', 'D', 'A', 'A', 'A', 'F#m', 'F#m', 'D', 'D', 'A', 'A', 'A', 'F#m', 'F#m', 'D', 'D', 'E', 'D', 'E', 'D', 'E', 'D', 'A/C#', 'A', 'D', 'E', 'A', 'D', 'E']","['I', 'I', 'I', 'vi', 'vi', 'IV', 'IV', 'I', 'I', 'I', 'vi', 'vi', 'IV', 'IV', 'I', 'I', 'I', 'vi', 'vi', 'IV', 'IV', 'V', 'IV', 'V', 'IV', 'V', 'IV', 'I6', 'I', 'IV', 'V', 'I', 'IV', 'V']",/theorytab/view/blink-182/the-rock-show,A,major
bo en,Friend,"['Gbmaj7', 'Fm7', 'Ebm7', 'Ab7', 'Dbmaj9', 'Gbmaj7']","['IV7', 'iii7', 'ii7', 'V7', 'I9', 'IV7']",/theorytab/view/bo-en/friend,Db,major
bo en,My Time,"['Gmaj7', 'Gmaj7/D', 'Gmaj7', 'Gmaj7/D', 'Am7', 'Am7/E', 'D', 'D/A', 'Gmaj7', 'Gmaj7/D', 'Gmaj7', 'Gmaj7/D', 'Am7', 'Am7/E', 'D', 'D/A', 'Gmaj7', 'Gmaj7/D', 'Gmaj7', 'Gmaj7/D', 'Am7', 'Am7/E', 'D', 'D/A', 'Gmaj7', 'Gmaj7/D', 'Gmaj7', 'Gmaj7/D', 'Am7', 'Am7/E', 'D', 'D/A', 'Gmaj7', 'F#', 'F#7', 'Bm7', 'Am7', 'D7sus4', 'Gmaj7', 'F#7', 'Bm7', 'Gmaj7', 'F#7', 'F#7', 'Bm7', 'Am7', 'D7sus4', 'Gmaj7', 'F#7', 'Bm7', 'Bmaj7', 'F#7', 'Bmaj7', 'F#7', 'Bmaj7', 'F#7', 'Bmaj7', 'F#7', 'Bmaj7', 'F#7', 'Bmaj7', 'F#7', 'Bmaj7', 'F#7', 'Bmaj7', 'F#7']","['I7', 'I43', 'I7', 'I43', 'ii7', 'ii43', 'V', 'V64', 'I7', 'I43', 'I7', 'I43', 'ii7', 'ii43', 'V', 'V64', 'I7', 'I43', 'I7', 'I43', 'ii7', 'ii43', 'V', 'V64', 'I7', 'I43', 'I7', 'I43', 'ii7', 'ii43', 'V', 'V64', 'VI7', 'V', 'V7', 'i7', 'vii7', 'V7sus4', 'VI7', 'V7', 'i7', 'VI7', 'V7', 'V7', 'i7', 'vii7', 'V7sus4', 'VI7', 'V7', 'i7', 'I7', 'V7', 'I7', 'V7', 'I7', 'V7', 'I7', 'V7', 'I7', 'V7', 'I7', 'V7', 'I7', 'V7', 'I7', 'V7']",/theorytab/view/bo-en/my-time,G,major
bo en,Spintered Sweets In The Castle,"['Bm', 'F#m/C#', 'Bm', 'F#m/C#', 'Bm', 'F#m/C#', 'Bm', 'F#m/C#', 'G', 'A', 'A#o', 'Bm', 'E', 'Bo/F', 'Bo/F', 'F#', 'F#', 'Bm', 'F#m/C#', 'Bm', 'F#m/C#', 'Bm', 'F#m/C#', 'Bm', 'F#m/C#', 'G', 'A', 'A#o', 'Bm', 'E', 'Bo/F', 'Bo/F', 'F#', 'F#', 'Bm', 'C#/G#', 'G', 'A#o/G', 'Bm', 'C#/G#', 'G', 'A#o/G', 'Bm', 'A', 'D', 'E', 'A#', 'A', 'D', 'Bm7', 'Bm7', 'A+', 'A+', 'G#', 'Fx', 'Bm', 'F#m/C#', 'D', 'A/C#', 'Bm', 'F#m/C#', 'D', 'A#o', 'Bm', 'F#m/C#', 'D', 'A/C#', 'Bm', 'F#m/C#', 'D', 'A#o/E']","['i', 'v64', 'i', 'v64', 'i', 'v64', 'i', 'v64', 'VI', 'VII', '#viio', 'i', 'IV', 'io64', 'io64', 'V', 'V', 'i', 'v64', 'i', 'v64', 'i', 'v64', 'i', 'v64', 'VI', 'VII', '#viio', 'i', 'IV', 'io64', 'io64', 'V', 'V', 'i', 'II64', 'VI', '#viio42', 'i', 'II64', 'VI', '#viio42', 'i', 'VII', 'III', 'IV', 'V', 'VII', 'III', 'i7', 'i7', 'VII+(#5)', 'VII+(#5)', 'IV', 'IV', 'i', 'v64', 'III', 'VII6', 'i', 'v64', 'III', '#viio', 'i', 'v64', 'III', 'VII6', 'i', 'v64', 'III', '#viio64']",/theorytab/view/bo-en/spintered-sweets-in-the-castle,B,minor
c418,taswell,"['Gmaj7', 'Dmaj9', 'Fmaj9', 'D/E', 'Gmaj7', 'Dmaj9', 'Fmaj9', 'D/E', 'Gmaj7', 'Dmaj9', 'Fmaj9', 'D/E', 'Gmaj7', 'Dmaj9', 'Fmaj9', 'D/E']","['IV7', 'I9', 'bIII9', 'II11', 'IV7', 'I9', 'bIII9', 'II11', 'IV7', 'I9', 'bIII9', 'II11', 'IV7', 'I9', 'bIII9', 'II11']",/theorytab/view/c418/taswell,D,major
cupcakKe,Deepthroat,"['F#m(no3no5)', 'F#m(no3)', 'F#m(no3no5)', 'F#m(no5)', 'F#m(no3)', 'F#m(no3no5)', 'F#m(no3no5)', 'F#m(no3)', 'F#m(no3no5)', 'F#m(no5)', 'F#m(no3)', 'F#m(no5)']","['v(no3no5)', 'v(no3)', 'v(no3no5)', 'v(no5)', 'v(no3)', 'v(no3no5)', 'v(no3no5)', 'v(no3)', 'v(no3no5)', 'v(no5)', 'v(no3)', 'v(no5)']",/theorytab/view/cupcakke/deepthroat,B,minor
deadmau5,Alone With You,"['G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#', 'G#m', 'G#m/D#', 'G#m7/D#', 'F#']","['i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII', 'i', 'i64', 'i43', 'VII']",/theorytab/view/deadmau5/alone-with-you,G#,minor
deadmau5,Arguru,"['D', 'D', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'D', 'D', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G']","['VII', 'VII', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'VI', 'VI', 'VI', 'VI', 'VI', 'VI', 'III', 'III', 'III', 'III', 'III', 'III', 'VII', 'VII', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'VI', 'VI', 'VI', 'VI', 'VI', 'VI', 'III', 'III', 'III', 'III', 'III', 'III']",/theorytab/view/deadmau5/arguru,E,minor
deadmau5,Entropy,"['F#7', 'F#m', 'Bm7', 'Bm7(add11)', 'D(add9)', 'D(add9)', 'A+/C#', 'A(add9add11)/C#', 'Em7(no3no5)', 'B', 'B7sus2', 'Gmaj7(no3)', 'G6sus2', 'F#m7', 'F#m7(no5)', 'A+', 'A(add9)/C#', 'Em7(no3no5)']","['V7', 'v', 'i7', 'i7(add11)', 'III(add9)', 'III(add9)', 'VII+6(#5)', 'VII6(add9add11)', 'iv7(no3no5)', 'I', 'Ib7sus2', 'VI7(no3)', 'VIsus2(add6)', 'v7', 'v7(no5)', 'VII+(#5)', 'VII6(add9)', 'iv7(no3no5)']",/theorytab/view/deadmau5/entropy,B,minor
deadmau5,Faxing Berlin,"['Gm', 'F(add9)', 'Bbmaj7', 'Gm', 'F(add9)', 'Bbmaj7', 'Bb(add9)']","['vi', 'V(add9)', 'I7', 'vi', 'V(add9)', 'I7', 'I(add9)']",/theorytab/view/deadmau5/faxing-berlin,Bb,major
deadmau5,Monophobia,"['F#m', 'E', 'E', 'D', 'F#m', 'E', 'D', 'A', 'B', 'F#m', 'E', 'E', 'D', 'F#m', 'E', 'B', 'D', 'F#m', 'E', 'E', 'D', 'F#m', 'E', 'D', 'A', 'B']","['i', 'VII', 'VII', 'bVI', 'i', 'VII', 'bVI', 'III', 'IV', 'i', 'VII', 'VII', 'bVI', 'i', 'VII', 'IV', 'bVI', 'i', 'VII', 'VII', 'bVI', 'i', 'VII', 'bVI', 'III', 'IV']",/theorytab/view/deadmau5/monophobia,F#,dorian
deadmau5,Nvidia,"['D#m', 'D', 'F#m', 'C#m7', 'B', 'Esus2']","['vii', 'bVII', 'ii', 'vi7', 'V', 'Isus2']",/theorytab/view/deadmau5/nvidia,E,major
deadmau5,Professional Griefers,"['Gb', 'Bbm', 'Fsus4', 'F', 'Db', 'Bbm', 'F', 'Gb', 'Bbm', 'Fsus4', 'F', 'Db', 'Bbm', 'F']","['VI', 'i', 'vsus4', 'V', 'III', 'i', 'V', 'VI', 'i', 'vsus4', 'V', 'III', 'i', 'V']",/theorytab/view/deadmau5/professional-griefers,Bb,minor
deadmau5,Saved,"['E(add9)', 'D', 'F#m', 'E', 'C#', 'F#', 'Bm/F#', 'A', 'Dmaj7', 'E', 'C#', 'F#']","['VII(add9)', 'VI', 'i', 'VII', 'V', 'I', 'iv64', 'III', 'VI7', 'VII', 'V', 'I']",/theorytab/view/deadmau5/saved,F#,minor
deadmau5,Snowcone,"['Em(add9)', 'Gmaj7', 'F#sus4', 'F#m/E', 'Dmaj7', 'Gmaj7']","['i(add9)', 'III7', 'iisus4', 'ii42', 'VII7', 'III7']",/theorytab/view/deadmau5/snowcone,E,dorian
