AnimeId;PersonId;Role
1069;683;Theme Song Performance
1069;36105;Theme Song Performance
1069;6024;Theme Song Performance
1069;39887;Theme Song Arrangement
1069;41745;Background Art
1069;3865;Original Character Design
1069;3865;Mechanical Design
1069;3865;Character Design
1069;11398;Key Animation
1069;37994;Key Animation
1069;41112;Character Design
1069;39775;Art Director
1069;19611;Key Animation
1069;11638;Key Animation
1069;37449;Music
1070;37621;Sound Director
1070;30623;Episode Director
1070;30623;Storyboard
1070;30623;Key Animation
1070;30623;Animation Director
1070;25487;Episode Director
1070;25487;Storyboard
1070;47291;Episode Director
1070;12510;Script
1070;12510;Screenplay
1070;39940;Script
1070;27829;Script
1070;42132;Storyboard
1070;49;Theme Song Performance
1070;6731;Theme Song Performance
1070;8716;Theme Song Performance
1070;315;Theme Song Performance
1070;46;Theme Song Performance
1070;44;Theme Song Performance
1070;21271;Key Animation
1070;34293;Animation Director
1070;10437;Key Animation
1070;10933;Animation Director
1070;40846;Art Director
1070;38875;Key Animation
1070;38998;Animation Director
1070;20629;Animation Director
1070;47532;Key Animation
1070;38061;Key Animation
1070;26635;Director of Photography
1070;9388;Key Animation
1070;10262;Key Animation
1070;9133;Key Animation
1070;15709;Character Design
1070;10520;Animation Director
1070;39241;Sound Effects
1071;19313;Producer
1071;19313;Theme Song Composition
1071;19313;Theme Song Lyrics
1071;19313;Planning
1071;28891;Director
1071;28891;Storyboard
1071;26641;Script
1071;8946;Theme Song Performance
1071;33763;In-Between Animation
1071;12130;Music
1071;39640;Color Design
1071;5543;Original Creator
1071;16683;Key Animation
1071;48020;Art Director
1071;36880;Key Animation
1071;16501;Character Design
1071;14785;Key Animation
1072;8607;Producer
1072;10136;Director
1072;5406;Director
1072;5406;Sound Director
1072;5406;Art Director
1072;5406;Color Design
1072;5406;Key Animation
1072;5406;Setting
1072;10090;Director
1072;6474;Director
1072;7268;Special Effects
1072;32717;Art Director
1072;11426;Key Animation
1072;29875;Background Art
1074;5843;Director
1074;1879;Original Creator
1074;5358;Music
1074;8725;Character Design
1074;6188;Character Design
1075;35787;Sound Director
1075;37954;Screenplay
1075;49430;Key Animation
1075;32383;Music
1075;5724;Character Design
1076;6164;Storyboard
1076;690;Theme Song Performance
1076;45725;Animation Director
1076;19591;Character Design
1076;20963;Art Director
1076;30591;Character Design
1076;31665;Key Animation
1076;46936;Sound Effects
1078;11507;Director
1078;11507;Storyboard
1078;16749;Sound Director
1078;80;Theme Song Performance
1078;80;Theme Song Lyrics
1078;12523;Theme Song Arrangement
1078;12523;Theme Song Composition
1078;12523;Music
1078;1877;Original Creator
1078;10419;Key Animation
1078;17795;Key Animation
1078;9133;Animation Director
1078;17991;Art Director
1078;6637;Executive Producer
1079;5649;Producer
1079;16749;Sound Director
1079;6160;Script
1079;6160;Original Creator
1079;6160;Screenplay
1079;690;Theme Song Performance
1079;24307;Key Animation
1079;24385;Screenplay
1079;10437;Key Animation
1079;41229;Key Animation
1079;17997;Key Animation
1079;17997;In-Between Animation
1079;47107;Key Animation
1079;40519;Key Animation
1079;8298;Background Art
1079;11775;Animation Director
1079;8099;Key Animation
1079;10169;Planning
1079;8587;Music
1079;37418;Key Animation
1079;37448;Art Director
1079;37448;Background Art
1079;10519;In-Between Animation
1079;43079;Key Animation
1079;7427;Animation Director
1079;7427;Key Animation
1079;32977;Background Art
1079;10155;ADR Director
1079;38418;In-Between Animation
1079;20627;Key Animation
1079;9571;Key Animation
1079;6489;Key Animation
1079;8057;Key Animation
1079;41076;In-Between Animation
1079;6947;Key Animation
1079;7136;Key Animation
1080;11597;Producer
1080;11597;Planning
1080;40009;Producer
1080;6783;Director
1080;6783;Script
1080;6783;Storyboard
1080;7194;Sound Director
1080;621;Script
1080;621;ADR Director
1080;12529;Script
1080;2308;Script
1080;6459;Storyboard
1080;27397;Key Animation
1080;8894;Assistant Animation Director
1080;837;Chief Animation Director
1080;43179;In-Between Animation
1080;47323;In-Between Animation
1080;10578;Key Animation
1080;38126;Color Setting
1080;9326;Executive Producer
1080;21513;Key Animation
1080;16401;Key Animation
1080;8102;Art Director
1080;20627;Mechanical Design
1080;6637;Executive Producer
1080;25469;Key Animation
1080;25469;In-Between Animation
1080;33167;Mechanical Design
1081;6758;Producer
1081;7305;Director
1081;7305;Episode Director
1081;7305;Storyboard
1081;16749;Sound Director
1081;27399;Episode Director
1081;48079;Episode Director
1081;11444;Episode Director
1081;22045;Episode Director
1081;22533;Storyboard
1081;5812;Storyboard
1081;11507;Storyboard
1081;8537;Storyboard
1081;9381;In-Between Animation
1081;19984;Key Animation
1081;19984;Layout
1081;45725;Key Animation
1081;6810;Music
1081;37702;Key Animation
1081;45774;In-Between Animation
1081;48923;In-Between Animation
1081;37606;Editing
1081;14305;Sound Effects
1081;41479;Key Animation
1081;9464;In-Between Animation
1081;2597;Original Creator
1081;51842;Production Manager
1081;37141;Background Art
1081;9256;ADR Director
1081;41466;In-Between Animation
1081;34179;Key Animation
1081;11561;Key Animation
1081;16973;Animation Director
1081;39670;Color Design
1081;38655;Director of Photography
1081;2010;Chief Animation Director
1081;2010;Character Design
1082;10429;Director
1082;8074;Sound Director
1082;8541;Script
1082;8541;Series Composition
1082;39940;Script
1082;27829;Script
1082;6722;Storyboard
1082;6323;Theme Song Performance
1082;11018;Theme Song Lyrics
1082;42166;Theme Song Performance
1082;1532;Theme Song Lyrics
1082;1532;Theme Song Composition
1082;27835;Color Design
1082;10936;Key Animation
1082;37446;Background Art
1082;33721;Character Design
1082;10169;Planning
1082;28579;In-Between Animation
1082;5072;Music
1082;2257;Original Creator
1082;36161;Art Director
1083;16407;Producer
1083;37404;Director
1083;24069;Art Director
1083;5813;Original Creator
1084;14935;Director
1084;14935;Script
1084;14935;Storyboard
1084;14935;Screenplay
1084;10803;Art Director
1084;2563;Original Creator
1084;30185;ADR Director
1084;40123;Key Animation
1084;12119;Character Design
1084;15235;Key Animation
1085;18593;Producer
1085;47930;Director
1085;12867;Director
1085;3074;Script
1085;34293;Key Animation
1085;34823;Special Effects
1085;6596;Editing
1085;9902;Original Character Design
1085;40519;Key Animation
1085;34183;Background Art
1085;32041;Music
1085;43251;Key Animation
1085;48856;Assistant Director
1085;40453;Color Design
1085;21979;Background Art
1085;39724;In-Between Animation
1086;6519;Producer
1086;38880;Director
1086;38880;Episode Director
1086;38880;Storyboard
1086;7194;Sound Director
1086;53775;Episode Director
1086;5405;Episode Director
1086;5405;Storyboard
1086;7156;Episode Director
1086;7156;Storyboard
1086;41237;Episode Director
1086;41237;Storyboard
1086;11414;Script
1086;16205;Script
1086;5245;Script
1086;10276;Storyboard
1086;12352;Storyboard
1086;10967;Theme Song Arrangement
1086;14791;Theme Song Arrangement
1086;8307;Animation Director
1086;40242;Key Animation
1086;16373;Animation Director
1086;21269;Key Animation
1086;39985;Color Design
1086;8531;Animation Director
1086;47300;Key Animation
1086;38366;Animation Director
1086;38843;Director of Photography
1086;30003;Key Animation
1086;39240;Art Director
1086;16163;Key Animation
1086;40115;In-Between Animation
1086;40115;Key Animation
1086;17295;Animation Director
1086;49340;Key Animation
1086;17045;Animation Director
1086;5112;Music
1086;24705;Editing
1086;12585;Key Animation
1086;8498;Key Animation
1087;10374;Director
1087;27853;Sound Director
1087;6821;Episode Director
1087;37029;Episode Director
1087;37029;Storyboard
1087;43081;Episode Director
1087;18669;Script
1087;18669;Series Composition
1087;11546;Script
1087;38958;Storyboard
1087;703;Theme Song Performance
1087;703;Inserted Song Performance
1087;25245;Theme Song Composition
1087;16605;Theme Song Performance
1087;11134;Animation Director
1087;48125;Inserted Song Performance
1087;8266;Animation Director
1087;41217;Chief Animation Director
1087;40492;Key Animation
1087;8894;Key Animation
1087;47107;Key Animation
1087;41309;Director of Photography
1087;5654;Key Animation
1087;12729;Key Animation
1087;2998;Original Creator
1087;37141;Art Director
1087;8191;Art Director
1087;37417;Key Animation
1087;22781;Planning
1087;19996;Key Animation
1087;5147;Music
1087;41388;Key Animation
1087;5559;Character Design
