SourceId;TargetId;Type
33050;33049;prequel
36833;34100;parent_story
38936;10087;character
38936;38959;sequel
38959;10087;character
38959;38936;prequel
31056;27525;parent_story
33456;31706;parent_story
170;1764;side_story
170;1861;side_story
170;2498;side_story
170;2499;side_story
170;45649;other
1764;170;parent_story
1861;170;parent_story
2498;170;parent_story
2499;170;parent_story
45649;170;other
174;448;sequel
174;760;summary
448;174;prequel
760;174;full_story
177;807;side_story
177;969;sequel
807;177;parent_story
969;177;prequel
969;2685;alternative_version
2685;969;alternative_version
2685;4938;sequel
4938;2685;prequel
178;179;alternative_version
179;178;alternative_version
180;181;sequel
180;1112;summary
181;180;prequel
181;1111;summary
1112;180;full_story
1111;181;full_story
182;393;alternative_version
182;39329;summary
393;182;alternative_version
39329;182;full_story
189;190;sequel
189;191;side_story
189;192;side_story
189;963;side_story
189;3247;summary
190;189;prequel
191;189;parent_story
192;189;parent_story
963;189;parent_story
3247;189;full_story
194;1088;sequel
194;5164;side_story
1088;194;prequel
1088;474;sequel
1088;1089;alternative_version
1088;1504;summary
1088;5051;other
1088;31494;other
5164;194;parent_story
5164;5165;other
474;1088;prequel
474;1211;alternative_version
474;1397;sequel
1089;1088;alternative_version
1089;1262;sequel
1089;1504;summary
1504;1088;full_story
1504;1089;full_story
5051;1088;other
5165;3572;parent_story
5165;5164;other
31494;1088;other
1211;474;alternative_version
1262;1089;prequel
1397;474;prequel
1397;1398;sequel
1397;1399;side_story
1397;1400;side_story
1397;6209;side_story
1397;15177;alternative_version
3572;1398;prequel
3572;4454;alternative_version
3572;4939;alternative_version
3572;5165;side_story
3572;5310;alternative_version
3572;7222;alternative_version
3572;10050;other
3572;10361;other
3572;15177;spin_off
3572;28013;sequel
3572;35077;other
1398;1397;prequel
1398;3572;sequel
1399;1397;parent_story
1400;1397;parent_story
4454;3572;alternative_version
4939;3572;alternative_version
4939;28809;side_story
5310;3572;alternative_version
5310;7222;sequel
6209;1397;parent_story
7222;3572;alternative_version
7222;5310;prequel
7222;47409;sequel
10050;3572;other
10361;3572;other
15177;1397;alternative_version
15177;3572;spin_off
28013;3572;prequel
28013;33806;other
28013;34832;other
28013;36077;alternative_version
28013;38373;sequel
35077;3572;other
28809;4939;parent_story
33806;28013;other
34832;28013;other
36077;28013;alternative_version
36077;38373;sequel
36077;38676;other
38373;28013;prequel
38373;36077;prequel
38373;47409;other
47409;38373;other
38676;36077;other
195;196;spin_off
195;443;sequel
195;524;spin_off
195;7474;side_story
195;14685;summary
196;195;parent_story
196;443;parent_story
196;524;sequel
443;195;parent_story
443;196;spin_off
443;524;spin_off
524;195;spin_off
524;196;parent_story
524;443;spin_off
7474;195;parent_story
14685;195;full_story
200;14367;side_story
14367;200;parent_story
202;1023;sequel
1023;202;prequel
206;207;alternative_version
206;2840;summary
207;206;alternative_version
207;515;character
207;1150;character
207;23229;alternative_version
2840;206;full_story
515;207;character
515;1150;sequel
1150;207;character
1150;515;prequel
23229;207;alternative_version
208;209;sequel
209;208;prequel
210;418;side_story
210;792;side_story
210;1007;sequel
210;1008;side_story
210;5493;side_story
210;6713;other
210;10819;other
210;10822;other
210;10823;other
210;10824;other
210;10825;other
418;210;parent_story
792;210;parent_story
792;1010;sequel
1007;210;prequel
1007;1008;sequel
1008;210;parent_story
1008;1011;sequel
5493;210;parent_story
6713;210;other
10819;210;other
10822;210;other
10823;210;other
10824;210;other
10825;210;other
1010;792;prequel
1011;1008;prequel
212;1295;alternative_version
212;1296;sequel
1295;212;alternative_version
1296;212;prequel
1296;1297;sequel
1297;1296;prequel
1297;1298;sequel
1298;1297;prequel
215;216;sequel
216;213;alternative_version
216;215;prequel
213;214;sequel
213;215;side_story
213;216;alternative_version
214;213;prequel
214;215;alternative_version
218;219;sequel
218;2067;spin_off
219;218;prequel
2067;218;spin_off
222;221;prequel
221;222;sequel
221;320;character
320;221;character
320;3323;sequel
3323;320;prequel
223;502;alternative_version
223;813;sequel
223;891;alternative_version
223;892;alternative_version
223;893;alternative_version
223;2520;spin_off
223;6033;sequel
223;37885;other
502;223;alternative_version
502;891;sequel
502;893;alternative_version
813;223;prequel
813;225;sequel
813;894;side_story
813;895;side_story
813;896;side_story
813;897;side_story
813;898;side_story
813;899;side_story
813;900;side_story
813;901;side_story
813;902;side_story
813;903;side_story
813;904;side_story
813;905;side_story
813;906;side_story
813;984;side_story
813;985;side_story
813;986;side_story
813;5152;side_story
813;6033;alternative_version
813;6714;side_story
813;10017;side_story
813;12231;side_story
813;14837;side_story
813;22699;side_story
813;22777;alternative_version
813;23933;character
813;23935;character
813;25389;side_story
813;30694;side_story
813;33947;side_story
813;37885;other
891;223;alternative_version
891;502;prequel
891;892;sequel
892;223;alternative_version
892;891;prequel
892;893;sequel
893;223;alternative_version
893;502;alternative_version
893;892;prequel
2520;223;parent_story
6033;223;prequel
6033;813;alternative_version
6033;11359;sequel
37885;223;other
37885;225;other
37885;813;other
37885;30694;spin_off
225;813;prequel
225;987;sequel
225;37885;other
894;813;parent_story
895;813;parent_story
896;813;parent_story
896;897;sequel
896;11659;other
896;18603;other
897;813;parent_story
897;896;prequel
898;813;parent_story
898;899;sequel
899;813;parent_story
899;898;prequel
900;813;parent_story
900;22695;other
901;813;parent_story
901;903;sequel
902;813;parent_story
903;813;parent_story
903;901;prequel
903;904;sequel
904;813;parent_story
904;903;prequel
905;813;parent_story
906;813;parent_story
984;813;parent_story
984;10017;alternative_version
985;813;parent_story
986;813;parent_story
986;12231;sequel
5152;813;parent_story
6714;813;parent_story
10017;813;parent_story
10017;984;alternative_version
11359;6033;prequel
11359;22777;sequel
12231;813;parent_story
12231;986;prequel
14837;813;parent_story
14837;25389;sequel
14837;30694;alternative_version
22699;813;full_story
22777;813;alternative_version
22777;11359;prequel
22777;30694;side_story
23933;813;character
23933;23935;sequel
23935;813;character
23935;23933;prequel
25389;813;parent_story
25389;14837;prequel
25389;30694;alternative_version
30694;813;parent_story
30694;14837;alternative_version
30694;22777;parent_story
30694;25389;alternative_version
30694;36946;sequel
30694;37885;spin_off
33947;813;parent_story
987;225;prequel
11659;896;other
11659;18603;other
18603;896;other
18603;11659;other
22695;502;full_story
22695;813;side_story
22695;891;full_story
22695;892;full_story
22695;894;full_story
22695;895;full_story
22695;896;full_story
22695;897;full_story
22695;898;full_story
22695;899;full_story
22695;900;full_story
36946;30694;prequel
36946;38653;other
38653;36946;other
226;376;side_story
376;226;parent_story
227;33010;sequel
33010;227;prequel
33010;35842;sequel
35842;33010;prequel
228;1594;sequel
228;40667;summary
1594;228;prequel
1594;3713;sequel
40667;228;full_story
3713;1594;prequel
3713;34966;sequel
34966;3713;prequel
232;371;side_story
232;372;sequel
232;2424;side_story
232;35320;sequel
371;232;parent_story
372;232;prequel
372;1078;side_story
372;35320;alternative_version
2424;232;parent_story
35320;232;prequel
35320;372;alternative_version
35320;33354;sequel
1078;372;parent_story
33354;35320;prequel
33354;37595;summary
37595;33354;full_story
235;779;side_story
235;780;side_story
235;781;side_story
235;1363;side_story
235;1364;side_story
235;1365;side_story
235;1366;side_story
235;1367;side_story
235;1368;side_story
235;1369;side_story
235;1505;side_story
235;1506;side_story
235;2171;side_story
235;2512;side_story
235;2513;side_story
235;2514;side_story
235;2515;side_story
235;2597;side_story
235;4447;side_story
235;5348;side_story
235;5460;side_story
235;5578;other
235;6115;side_story
235;6198;side_story
235;6231;side_story
235;6438;side_story
235;6467;side_story
235;7303;summary
235;8310;alternative_setting
235;8331;side_story
235;8609;side_story
235;9785;side_story
235;9786;side_story
235;9839;summary
235;9963;side_story
235;10531;side_story
235;10703;side_story
235;10766;other
235;12117;side_story
235;13837;side_story
235;13839;side_story
235;14735;side_story
235;21419;side_story
235;21867;side_story
235;24169;side_story
235;25517;alternative_setting
235;28479;side_story
235;32005;side_story
235;33145;other
235;33146;other
235;33148;other
235;33149;other
235;33150;other
235;33152;other
235;34036;alternative_version
235;34430;side_story
235;35798;side_story
235;35901;other
235;36269;other
235;36760;other
235;38770;side_story
235;39764;side_story
235;40348;other
235;42476;other
235;47413;side_story
779;235;parent_story
780;235;parent_story
781;235;parent_story
1363;235;parent_story
1364;235;parent_story
1365;235;parent_story
1366;235;parent_story
1367;235;parent_story
1367;7304;summary
1368;235;parent_story
1369;235;parent_story
1505;235;parent_story
1505;7471;summary
1506;235;parent_story
1506;7305;summary
2171;235;parent_story
2512;235;parent_story
2513;235;parent_story
2514;235;parent_story
2514;8310;spin_off
2514;25517;spin_off
2515;235;parent_story
2597;235;parent_story
4447;235;parent_story
4447;5348;side_story
5348;235;parent_story
5348;4447;parent_story
5460;235;parent_story
5460;6231;side_story
5578;235;other
6115;235;parent_story
6115;18429;sequel
6198;235;parent_story
6231;235;parent_story
6231;5460;parent_story
6438;235;parent_story
6467;235;parent_story
6467;8331;side_story
7303;235;full_story
8310;235;alternative_setting
8310;2514;spin_off
8310;25517;alternative_version
8331;235;parent_story
8331;6467;parent_story
8609;235;parent_story
9785;235;parent_story
9786;235;parent_story
9839;235;full_story
9963;235;parent_story
9963;10531;side_story
10531;235;parent_story
10531;9963;parent_story
10703;235;parent_story
10766;235;other
12117;235;parent_story
12117;13837;side_story
13837;235;parent_story
13837;12117;parent_story
13839;235;parent_story
14735;235;parent_story
21419;235;parent_story
21419;24169;other
21867;235;parent_story
24169;235;parent_story
24169;29437;other
25517;235;alternative_setting
25517;2514;spin_off
25517;8310;alternative_version
28479;235;parent_story
32005;235;parent_story
32005;35798;sequel
33145;235;other
33145;33149;other
33146;235;other
33148;235;other
33149;235;other
33149;33145;other
33150;235;other
33152;235;other
34036;235;alternative_version
34430;235;parent_story
35798;235;parent_story
35798;32005;prequel
35798;38788;other
35901;235;other
36269;235;other
36760;235;other
38770;235;parent_story
39764;235;parent_story
39764;47413;prequel
40348;235;other
42476;235;other
47413;235;parent_story
47413;39764;sequel
7304;1367;full_story
7305;1506;full_story
7471;1505;full_story
18429;6115;prequel
29437;235;parent_story
29437;24169;other
38788;35798;other
237;1631;summary
237;4246;alternative_version
237;12471;sequel
237;13731;alternative_version
237;35134;alternative_version
237;35135;alternative_version
237;35136;alternative_version
1631;237;full_story
4246;237;alternative_version
12471;237;prequel
12471;14875;side_story
12471;15979;other
12471;34776;sequel
13731;237;full_story
35134;237;alternative_version
35134;35135;sequel
35135;237;alternative_version
35135;35134;prequel
35135;35136;sequel
35136;237;alternative_version
35136;35135;prequel
14875;12471;parent_story
15979;12471;parent_story
34776;12471;prequel
238;5691;sequel
5691;238;prequel
240;669;spin_off
240;1813;sequel
669;240;spin_off
669;1591;alternative_version
1813;240;prequel
1813;2508;sequel
1591;669;alternative_version
2508;1813;prequel
2508;7882;other
2508;19159;sequel
7882;2508;other
19159;2508;prequel
19159;18465;sequel
18465;19159;prequel
18465;19889;side_story
19889;18465;parent_story
241;487;sequel
487;241;prequel
243;507;side_story
507;243;side_story
245;1913;prequel
1913;245;sequel
247;647;alternative_version
247;1904;sequel
247;1905;sequel
247;1906;side_story
247;1907;side_story
247;30145;summary
647;247;alternative_version
647;1904;sequel
1904;247;prequel
1904;647;prequel
1904;3227;sequel
1905;247;prequel
1906;247;parent_story
1906;30145;other
1907;247;parent_story
30145;247;parent_story
30145;1906;other
3227;1904;prequel
3227;4190;side_story
3227;7254;sequel
4190;3227;parent_story
7254;3227;prequel
248;641;side_story
248;642;sequel
641;248;parent_story
642;248;prequel
642;981;sequel
981;642;prequel
249;449;side_story
249;450;side_story
249;451;side_story
249;452;side_story
249;4886;side_story
249;6811;sequel
249;31133;other
449;249;parent_story
450;249;parent_story
451;249;parent_story
452;249;parent_story
4886;249;parent_story
6811;249;prequel
6811;41911;sequel
31133;249;other
41911;6811;prequel
41911;48505;sequel
48505;41911;prequel
250;844;side_story
250;911;side_story
250;7430;side_story
250;10732;side_story
844;250;parent_story
911;250;parent_story
7430;250;parent_story
10732;250;parent_story
251;2971;sequel
251;39810;summary
2971;251;prequel
2971;4080;sequel
39810;251;full_story
4080;2971;prequel
253;254;sequel
253;17785;alternative_version
254;253;prequel
254;255;sequel
17785;253;alternative_version
255;254;prequel
257;1956;sequel
1956;257;prequel
1956;2905;side_story
1956;4196;sequel
2905;1956;parent_story
4196;1956;prequel
4196;5333;side_story
4196;7580;sequel
5333;4196;parent_story
7580;4196;prequel
7580;8507;side_story
7580;11255;sequel
8507;7580;parent_story
11255;7580;prequel
11255;26183;sequel
26183;11255;prequel
26183;38425;sequel
38425;26183;prequel
259;260;alternative_version
260;259;alternative_version
260;261;sequel
260;7579;side_story
261;260;prequel
261;262;sequel
7579;260;parent_story
262;261;prequel
263;264;sequel
263;12069;side_story
264;263;prequel
264;265;sequel
12069;263;parent_story
265;264;prequel
265;5258;sequel
5258;265;prequel
5258;19647;sequel
19647;5258;prequel
266;858;alternative_setting
858;266;alternative_setting
858;9445;side_story
9445;858;parent_story
269;762;side_story
269;834;side_story
269;1686;side_story
269;2889;side_story
269;4835;side_story
269;8247;side_story
269;35118;side_story
269;38810;other
269;41467;sequel
269;41468;alternative_setting
762;269;parent_story
762;38810;side_story
834;269;parent_story
1686;269;parent_story
2889;269;parent_story
4835;269;parent_story
8247;269;parent_story
35118;269;parent_story
38810;762;parent_story
41467;269;prequel
270;777;alternative_version
270;7728;other
777;270;alternative_version
777;6904;summary
777;11077;prequel
7728;270;other
6904;777;full_story
11077;777;sequel
273;4483;spin_off
4483;273;parent_story
274;2176;summary
274;3222;summary
274;3223;summary
274;3349;sequel
274;5859;sequel
2176;274;full_story
2176;3222;sequel
3222;274;full_story
3222;2176;prequel
3222;3223;sequel
3223;274;full_story
3223;3222;prequel
3349;274;prequel
3349;5859;prequel
5859;274;prequel
5859;3349;sequel
276;277;sequel
276;632;summary
277;276;prequel
277;631;side_story
277;4997;summary
